testnet_pk;mainnet_beta_pk;onboarding_number;state;tds_onboarding_group;tn_calculated_stats_avg_self_stake;tn_calculated_stats_avg_skip_rate;tn_calculated_stats_bonus_and_baseline_percent;tn_calculated_stats_bonus_epochs_percent;tn_calculated_stats_num_bonus_last_10;tn_calculated_stats_percent_bonus_last_13_epochs;tn_calculated_stats_percent_bonus_since_aug1_2021;tn_calculated_stats_vote_credit_score;tn_calculated_stats_vote_credits_last_64_epochs;tn_name
Cn5H2oxjXemT13eeFU45gobRYiJrjCrhGaqKTMd66SZM;2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m;154;Pending;12.4;0;31.834281241489116;34.32835820895522;32.83582089552239;9;0.9230769230769231;0.9565217391304348;0.7142072380502598;14421084;None
DwFxH81nEGB6fdjtD4r6R6dBe2PYAQ39M1WjoYicvGNU;4pKp3RGnoY5iQUaEtTAEWfe2YzZJoS43KbmvcyPRZwqq;None;Pending;None;;;;;;;;;;None
AwMRTUyLVeee4eR7ZdPaj4s7FHgTvYSNmD6CacnTAbiB;5ATeD7FGVvE8swvQdniNCDqjmtAsKTypNeox8UhywQhQ;424;Pending;14;0;21.103810341495596;48.93617021276596;48.93617021276596;10;1;1;0.44344567500288234;8953938;“nobas_ksio”
GLw2eAoVVbqwAjnr6pDSebGPAX5je8AhC6jwtGC5dLmu;8SoTWVJtTAs32Yb4E1N74yPX6fTs2pY15rdPrkF6UvUB;865;Pending;None;0;35.19727596796948;83.33333333333333;75;9;0.6923076923076923;0.391304347826087;0.12448290726463539;2513526;None
3hH4ARBZcpzLF1BgheBoiddjVDPJ6TMwEVMTERkMEMZA;G3J9FsKFVLtAdCJxFvrXCe7f6KEcWzA2PJYvo5GTYc8z;1216;Pending;None;0;;66.66666666666667;0;0;0;0;0.02504930730076899;505789;None
4vk4LaVDQdZyTvBib5aYpYMMak5VG3YDK1fWJZX8Pjsm;Ekg6dN6dbTExhHkpQPSUeysSmp8JF2qhZwH8ojT9sAVc;None;Pending;None;;;;;;;;;;None
FEitYz3DghTBtqyUFdKSt1Fso7KhpSJ89vr8YAdmU5PA;FkVhqzHJUZx1HtRoXUnXthtTP81xRWxZWLuZ4br5KG6U;None;Pending;None;;;;;;;;;;None
79VUA68hwB2XuK654vDgjVP6YU57diuhHiiZrrH5PuCZ;AzCMuarinZXCJ36hKYFDCeNgfgSb19RJujcBL3daxXXu;341;Pending;14;0;29.070040673808638;48.93617021276596;48.93617021276596;10;1;1;0.4671578015877387;9432727;None
D8hv8kQnEKGZNU4AnrcuShsuUo4rhDbPz84CmAfGU39M;HmwfFJ8jLJudyGbPN5xDC3sZtNH3EdWkMdpZVfzoXn92;884;Pending;None;1478296670010.7;46.11058240223497;55.55555555555556;38.888888888888886;7;0.5384615384615384;0.30434782608695654;0.1690610455683454;3413636;Quanta Labs
6A7vAYUkn5wKnUqnf2CJxg2kmbtDidhvF3nf1DNhyqfj;2LQhoKigRDDp5wAWCXybJVXb44VHZhWWewMziqX5e2oA;412;Pending;14;0;23.3733304325898;50;50;10;1;1;0.44654194171318407;9016457;None
GEQ4zgAo1X31X8wZFxd3ArDULaw46Km8Bu5tmWVzUkwC;HUX9ouTwpNGCqN9hEgzv1KkvQyJjb6pCuyYw5WCifWzM;None;Pending;None;;;;;;;;;;None
66dX6ZwV4W9etrDRkBvTrgiz2BWxogjELH2T6Pkf35bz;ADSwEkycEaUavU7f9YEM3GLMnqsSHky7wBSrZmz9dnkX;343;Pending;13;1014381662668.9131;32.22599494434908;33.333333333333336;28.78787878787879;6;0.6923076923076923;0.8260869565217391;0.7075909173931355;14287489;Nozomi
CW6eHayhnTCN486PtdnoPGAxmUKGJ9MooqhpoWjQdhX7;9riXj55hBNe8JFqeYHdvVeWyrUeTNBKAVWkcu7oMM3e1;245;Pending;13;160995434240;24.453819213172014;37.28813559322034;35.59322033898305;9;0.9230769230769231;0.9130434782608695;0.6182364904137019;12483268;None
G1XAtQaBj7tkwZAHwmXcAKSzMB8C9Kbfge52hZuxBA5B;D1zqVW87NyyQAuGGNJVLa626QjQsEmkEmx8XynVMN98s;561;Pending;None;0;18.914619871744765;57.5;57.5;10;1;1;0.3868962530017231;7812107;None
DCsB3bGXytQCxD74hcTZw7nB3sH8ryoNNxz1rtxXfW4t;JCXPJArWZo2ZBYSQBV8T8pTQqJBY62rX5XbZ3jCRfSme;None;Pending;None;;;;;;;;;;None
9WJvZz6Va1qBHFs1Rt6jXHEmPtUv7ZjxjbrfxVDuTk52;EhF8szjusy1SUWNRXGLvvgbbAi8fcRX6xRPpvKaqdxYE;None;Pending;None;;;;;;;;;;None
5cNEV9dx5Puuwp2GSZsUwUchCGfxchcxS6rNuD6yNGEh;9BqiQe8pLksxHhAgGnoPnh7nrvrmL8Bbud7DJxRzhv6U;834;Pending;14;559780623582.6086;58.94379166590954;48.93617021276596;21.27659574468085;4;0.3076923076923077;0.43478260869565216;0.453158807147637;9150063;sonce
6uUsLa5YNH7k95ZQEiyZ7eHPkM62ZobnaRyogaDWkUmZ;CLAGghoqtLdsszFQACkgUoWQkkdfBVgyTxhxx46YCoFo;992;Pending;None;0;31.308080808080803;88.88888888888889;55.55555555555556;5;0.38461538461538464;0.21739130434782608;0.07672435891594462;1549198;None
6UrGCcP3H5REdZrPx9X22s8Pj7q2RzUWVT5LFCLBevZ9;5nk1nNiwGKC1hmCLUoAFL2izBo6aKYnx6Kpvq2XKsMDi;None;Approved;12;0;22.79876663296677;34.32835820895522;32.83582089552239;9;0.9230769230769231;0.9565217391304348;0.7778345061563801;15705829;Romashka
NNetet8BiymZxMBWLRPCcNGcBPZDBeEcpgtfTSwdFPX;NNetXjDAG97au99SkkfivZQrjB6NrvQHsWsPgCkm2RG;264;Pending;14.1;65039972605440;19.424609947238096;42.592592592592595;38.888888888888886;10;1;0.9130434782608695;0.5574453330808208;11255789;Nitronet
G29KDaE6ed3YWzWaNesjgoBu5CFJrcHe9sb8dr7b7LLq;BhwrctpZCQqwZHFHhgsnZkZG3btSwAg5aBtDPVDzQriG;None;Approved;12.1;4347825888445.2173;27.527376048670828;34.32835820895522;31.34328358208955;10;1;0.9130434782608695;0.7675852140697561;15498878;shmagr
8HzsgkGhEFP2MKuuPDy5f8qvqR6hmwPqeq7UMY3X2Z6T;FXXv36QNoGK1jFoxuWR8ugLpk53ZVVnBqUd6xU1cKmot;483;Pending;14;0;31.48298511301827;48.93617021276596;44.680851063829785;10;1;0.9130434782608695;0.46528649146363643;9394942;hohla
